source,target,time
85,882,81730800
288,93,81730800
93,288,81730800
93,7342,81730800
174,266,81730800
614,201,81730800
1016,335,81730800
335,1016,81730800
3021,839,81730800
1177,1,81817200
5,262,81817200
172,26,81817200
26,172,81817200
1691,30,81817200
30,1691,81817200
88,33,81817200
259,93,81817200
93,259,81817200
259,115,81817200
115,259,81817200
979,206,81817200
206,979,81817200
5,557,81903600
26,24,81903600
36,24,81903600
145,24,81903600
25,24,81903600
24,145,81903600
24,25,81903600
24,36,81903600
24,7548,81903600
262,73,81903600
73,262,81903600
3251,115,81903600
155,115,81903600
115,3251,81903600
115,155,81903600
824,220,81903600
318,7604,81903600
1860,1,81990000
557,5,81990000
115,5,81990000
5,115,81990000
5,103,81990000
1861,12,81990000
825,12,81990000
1834,12,81990000
116,12,81990000
12,1861,81990000
12,825,81990000
12,116,81990000
12,1834,81990000
24,15,81990000
1861,34,81990000
372,36,81990000
36,372,81990000
308,93,81990000
6369,93,81990000
115,93,81990000
93,308,81990000
93,6369,81990000
93,115,81990000
330,1496,81990000
2371,372,81990000
372,2371,81990000
34,16,82076400
16,34,82076400
266,174,82076400
3257,372,82076400
372,3257,82076400
287,3,82162800
3,287,82162800
1036,7,82162800
1574,7,82162800
7,1036,82162800
7,1574,82162800
12,35,82162800
422,67,82162800
67,422,82162800
1193,89,82162800
296,266,82162800
266,296,82162800
598,3219,82162800
598,3258,82162800
1,3253,82249200
333,3,82249200
97,3,82249200
3,333,82249200
3,97,82249200
893,5,82249200
801,5,82249200
1376,5,82249200
5,893,82249200
5,1376,82249200
5,801,82249200
7,177,82249200
11,242,82249200
229,12,82249200
3253,24,82249200
24,29,82249200
31,25,82249200
36,1067,82249200
38,151,82249200
80,55,82249200
73,728,82249200
1376,123,82249200
123,1376,82249200
954,220,82249200
2253,229,82249200
229,2253,82249200
1376,372,82249200
372,1376,82249200
3258,598,82249200
1571,6,82335600
1185,6,82335600
7444,12,82335600
627,12,82335600
1065,12,82335600
12,627,82335600
12,7444,82335600
12,1065,82335600
1574,19,82335600
92,19,82335600
19,1574,82335600
19,92,82335600
115,25,82335600
25,115,82335600
191,26,82335600
391,26,82335600
26,391,82335600
58,7434,82335600
111,59,82335600
825,59,82335600
59,825,82335600
111,95,82335600
95,111,82335600
174,775,82335600
1192,248,82335600
248,1192,82335600
165,2,82422000
7380,3,82422000
891,3,82422000
1854,5,82422000
5,1854,82422000
1376,12,82422000
395,12,82422000
12,1376,82422000
12,395,82422000
2372,49,82422000
49,2372,82422000
227,145,82422000
374,154,82422000
1068,454,82422000
454,1068,82422000
1,2367,82508400
1068,67,82508400
67,1068,82508400
1375,305,82508400
305,1375,82508400
1068,5,82594800
5,1068,82594800
59,130,82594800
1375,3,82681200
3,1375,82681200
248,26,82681200
59,490,82681200
59,1376,82681200
3260,3,82767600
3,3260,82767600
1375,5,82767600
216,5,82767600
3254,5,82767600
5,1375,82767600
5,216,82767600
174,12,82767600
12,174,82767600
2650,26,82767600
26,2650,82767600
26,248,82767600
2364,59,82767600
1376,59,82767600
59,2364,82767600
1064,93,82767600
93,1064,82767600
93,295,82767600
596,191,82767600
980,248,82767600
248,980,82767600
3254,433,82767600
433,3254,82767600
3254,641,82767600
1,11,82854000
191,24,82854000
191,596,82854000
16,171,82940400
262,19,82940400
1184,19,82940400
3185,19,82940400
19,262,82940400
19,3185,82940400
19,1184,82940400
557,36,82940400
36,557,82940400
126,171,82940400
191,145,82940400
1,1061,83026800
557,3,83026800
93,3,83026800
3,93,83026800
3,557,83026800
1061,12,83026800
12,1061,83026800
24,191,83026800
95,56,83026800
56,95,83026800
494,59,83026800
59,494,83026800
197,93,83026800
93,197,83026800
1061,229,83026800
229,1061,83026800
494,248,83026800
248,494,83026800
980,336,83026800
336,980,83026800
1862,597,83026800
597,1862,83026800
1377,758,83026800
154,3,83113200
26,8,83113200
1031,12,83113200
12,1031,83113200
981,16,83113200
16,981,83113200
1031,19,83113200
19,1031,83113200
26,177,83113200
336,36,83113200
36,336,83113200
335,59,83113200
59,335,83113200
93,92,83113200
174,92,83113200
92,93,83113200
295,93,83113200
95,177,83113200
228,7604,83113200
3263,1066,83113200
1066,3263,83113200
1189,3255,83113200
1846,1,83199600
1066,1,83199600
1,3254,83199600
1,1066,83199600
295,3,83199600
3,295,83199600
5,7457,83199600
1846,12,83199600
12,1846,83199600
24,14,83199600
3254,19,83199600
7406,19,83199600
19,3254,83199600
19,7406,83199600
35,801,83199600
1336,59,83199600
59,7380,83199600
59,1336,83199600
81,173,83199600
287,95,83199600
2369,433,83199600
433,2369,83199600
130,1691,83286000
130,1646,83286000
208,162,83286000
162,208,83286000
3265,1864,83286000
1864,3265,83286000
1,3259,83372400
7468,93,83372400
158,93,83372400
93,158,83372400
93,177,83372400
158,248,83372400
1691,177,83372400
156,12,83458800
12,156,83458800
2362,59,83458800
59,2362,83458800
93,335,83458800
93,7468,83458800
163,115,83458800
887,221,83458800
887,276,83458800
3237,887,83458800
887,3237,83458800
1358,1,83545200
1,1358,83545200
33,12,83545200
12,33,83545200
3264,29,83545200
29,3264,83545200
7341,33,83545200
33,7341,83545200
7341,36,83545200
815,36,83545200
36,7341,83545200
36,815,83545200
295,85,83545200
85,295,83545200
459,197,83545200
887,369,83545200
1,1846,83631600
10,26,83631600
24,308,83631600
308,26,83631600
26,308,83631600
308,30,83631600
30,308,83631600
287,32,83631600
32,287,83631600
32,177,83631600
81,42,83631600
42,81,83631600
308,59,83631600
308,88,83631600
182,7604,83631600
288,318,83631600
1533,597,83631600
597,1533,83631600
3266,1549,83631600
1549,3266,83631600
459,1,83718000
336,5,83718000
5,336,83718000
36,118,83718000
318,288,83718000
1577,336,83718000
336,1577,83718000
3254,432,83718000
432,3254,83718000
3268,825,83718000
825,3268,83718000
2360,1866,83718000
1866,2360,83718000
1336,3,83804400
345,3,83804400
336,3,83804400
3,5,83804400
3,1336,83804400
3,345,83804400
5,684,83804400
6,208,83804400
197,19,83804400
19,197,83804400
1866,68,83804400
68,1866,83804400
174,7343,83804400
6369,227,83804400
227,6369,83804400
1194,972,83804400
972,1194,83804400
981,8,83890800
8,981,83890800
1068,197,83890800
197,1068,83890800
1869,1194,83890800
1194,1869,83890800
1578,19,83977200
19,1578,83977200
173,81,83977200
248,93,83977200
93,248,83977200
336,208,83977200
208,336,83977200
5342,7418,83977200
247,1,84063600
1,247,84063600
1868,5,84063600
5,68,84063600
5,1868,84063600
208,6,84063600
526,6,84063600
6,526,84063600
43,8,84063600
336,8,84063600
8,336,84063600
100,12,84063600
12,100,84063600
85,967,84063600
1865,93,84063600
93,1865,84063600
320,208,84063600
208,320,84063600
225,530,84063600
308,1357,84063600
3254,1,84150000
9,4,84150000
36,19,84150000
19,36,84150000
247,26,84150000
26,247,84150000
95,29,84150000
3254,36,84150000
572,36,84150000
36,3254,84150000
36,572,84150000
120,59,84150000
59,120,84150000
88,308,84150000
1068,93,84150000
93,1068,84150000
221,887,84150000
1864,247,84150000
247,1864,84150000
7341,1864,84150000
1864,7341,84150000
318,8,84236400
1067,36,84236400
43,177,84236400
759,49,84236400
49,759,84236400
759,59,84236400
59,759,84236400
68,61,84236400
61,68,84236400
248,81,84236400
81,248,84236400
759,197,84236400
2369,197,84236400
197,759,84236400
197,2369,84236400
391,289,84236400
289,391,84236400
1192,1691,84236400
1,3256,84322800
684,5,84322800
93,5,84322800
5,93,84322800
1578,6,84322800
36,120,84322800
92,1576,84322800
585,463,84322800
463,585,84322800
34,197,84409200
103,36,84409200
136,36,84409200
36,103,84409200
36,136,84409200
7380,59,84409200
110,305,84409200
135,3267,84409200
1570,1,84495600
3254,3,84495600
3,3254,84495600
174,5,84495600
100,6,84495600
208,34,84495600
34,208,84495600
197,135,84495600
3267,135,84495600
136,135,84495600
135,197,84495600
135,136,84495600
3254,191,84495600
191,3254,84495600
3273,248,84495600
248,3273,84495600
3267,1826,84495600
1869,1868,84495600
1868,1869,84495600
1,454,84582000
1,2375,84582000
1,292,84582000
1,158,84582000
97,5,84582000
5,97,84582000
345,463,84582000
1189,427,84582000
427,1189,84582000
34,3,84668400
3,7525,84668400
886,12,84668400
12,886,84668400
19,818,84668400
247,36,84668400
36,247,84668400
81,1562,84668400
81,1553,84668400
88,92,84668400
336,116,84668400
1343,116,84668400
247,116,84668400
7525,116,84668400
116,336,84668400
116,1343,84668400
116,247,84668400
116,7525,84668400
287,208,84668400
291,3,84754800
3,291,84754800
3,247,84754800
1372,5,84754800
706,6,84754800
6,706,84754800
24,93,84754800
165,26,84754800
7380,30,84754800
116,34,84754800
320,34,84754800
247,34,84754800
34,116,84754800
34,320,84754800
34,247,84754800
49,289,84754800
336,59,84754800
59,336,84754800
247,229,84754800
7525,229,84754800
229,247,84754800
229,7525,84754800
1575,247,84754800
336,247,84754800
247,1575,84754800
247,336,84754800
7525,336,84754800
336,7525,84754800
37,1,84841200
306,6,84841200
391,8,84841200
8,391,84841200
191,12,84841200
12,191,84841200
15,267,84841200
59,31,84841200
31,59,84841200
197,34,84841200
7525,34,84841200
34,7525,84841200
7525,49,84841200
93,125,84841200
306,138,84841200
7525,826,84841200
1577,826,84841200
2374,826,84841200
826,2374,84841200
826,1577,84841200
7525,1846,84841200
1846,7525,84841200
3275,3,84927600
3,3275,84927600
1162,12,84927600
12,1162,84927600
208,29,84927600
38,55,84927600
59,308,84927600
136,97,84927600
97,136,84927600
463,191,84927600
191,463,84927600
309,248,84927600
248,309,84927600
1357,308,84927600
309,1372,84927600
826,7525,84927600
126,1,85014000
85,2,85014000
7602,7,85014000
7601,7,85014000
7599,7,85014000
7598,7,85014000
7604,7,85014000
7,7604,85014000
11,19,85014000
315,12,85014000
12,315,85014000
85,13,85014000
25,177,85014000
7598,26,85014000
7602,26,85014000
31,188,85014000
31,177,85014000
3270,59,85014000
59,3270,85014000
73,177,85014000
85,188,85014000
93,7550,85014000
7604,95,85014000
7598,95,85014000
7601,95,85014000
7602,95,85014000
95,7602,85014000
95,7601,85014000
95,7599,85014000
95,7598,85014000
188,108,85014000
1185,115,85014000
115,1185,85014000
7604,177,85014000
7598,177,85014000
7599,177,85014000
7601,177,85014000
7602,177,85014000
188,177,85014000
196,177,85014000
7604,188,85014000
7598,188,85014000
7599,188,85014000
7601,188,85014000
7602,188,85014000
188,489,85014000
188,7602,85014000
188,7601,85014000
188,7598,85014000
825,229,85014000
229,825,85014000
7598,1691,85014000
7599,1691,85014000
7601,1691,85014000
7602,1691,85014000
135,5,85100400
1378,5,85100400
136,5,85100400
5,135,85100400
5,1378,85100400
5,136,85100400
1068,11,85100400
11,1068,85100400
26,279,85100400
290,34,85100400
1378,34,85100400
34,290,85100400
34,1378,85100400
1378,36,85100400
36,1378,85100400
7550,93,85100400
208,7578,85100400
3269,11,85186800
11,3269,85186800
242,29,85186800
29,242,85186800
801,36,85186800
36,801,85186800
706,93,85186800
93,706,85186800
706,116,85186800
116,706,85186800
3254,309,85186800
309,3254,85186800
463,580,85186800
3254,1147,85186800
1147,3254,85186800
5,335,85273200
5,1372,85273200
1184,36,85273200
2374,36,85273200
36,1184,85273200
36,2374,85273200
59,981,85273200
73,7525,85273200
759,122,85273200
122,759,85273200
2377,156,85273200
156,2377,85273200
335,7525,85273200
666,463,85273200
463,666,85273200
1579,1,85359600
19,8,85359600
1577,12,85359600
12,1577,85359600
34,59,85359600
759,36,85359600
36,759,85359600
59,208,85359600
309,92,85359600
92,309,85359600
1579,549,85359600
1160,759,85359600
759,1160,85359600
11,1379,85446000
59,19,85446000
19,59,85446000
34,335,85446000
2377,36,85446000
36,2377,85446000
2376,149,85446000
6,25,85532400
19,7,85532400
7,19,85532400
7578,8,85532400
208,59,85532400
490,59,85532400
967,85,85532400
7578,100,85532400
158,1,85618800
818,3,85618800
1379,11,85618800
815,12,85618800
1191,248,85618800
248,1191,85618800
291,1,85705200
1,1579,85705200
1,291,85705200
1,2342,85705200
491,20,85705200
248,34,85705200
34,248,85705200
118,36,85705200
81,36,85705200
36,81,85705200
822,174,85705200
174,822,85705200
491,269,85705200
1065,759,85705200
759,1065,85705200
3278,1490,85705200
1490,3278,85705200
11,1,85791600
5,1872,85791600
757,7,85791600
11,7,85791600
645,8,85791600
8,645,85791600
10,185,85791600
11,185,85791600
11,7525,85791600
11,177,85791600
1,2378,85878000
1872,5,85878000
292,5,85878000
6,638,85878000
248,11,85878000
11,248,85878000
3281,12,85878000
12,3281,85878000
818,19,85878000
292,36,85878000
36,1579,85878000
36,822,85878000
36,292,85878000
822,197,85878000
197,822,85878000
3280,248,85878000
248,3280,85878000
292,309,85878000
818,5,85964400
5,818,85964400
118,10,85964400
10,118,85964400
36,12,85964400
2379,36,85964400
351,36,85964400
3187,36,85964400
36,2379,85964400
36,351,85964400
36,3187,85964400
395,87,85964400
87,395,85964400
128,115,85964400
115,128,85964400
10,1,86050800
1,10,86050800
1,3279,86050800
822,12,86050800
12,822,86050800
822,42,86050800
309,42,86050800
42,822,86050800
42,309,86050800
95,1874,86050800
827,100,86050800
100,827,86050800
1875,115,86050800
115,1875,86050800
706,118,86050800
118,706,86050800
1526,292,86050800
292,1526,86050800
412,975,86050800
1859,518,86050800
1580,822,86050800
822,1580,86050800
1065,5,86137200
5,1065,86137200
2376,6,86137200
95,25,86137200
25,95,86137200
7597,34,86137200
1579,36,86137200
197,36,86137200
172,36,86137200
36,197,86137200
36,172,86137200
491,43,86137200
1568,43,86137200
43,1568,86137200
7420,59,86137200
172,96,86137200
96,172,86137200
2376,116,86137200
1043,116,86137200
1815,116,86137200
116,1043,86137200
116,1815,86137200
1580,118,86137200
118,1580,86137200
1378,145,86137200
3172,309,86137200
309,3274,86137200
309,3172,86137200
1875,1,86223600
2371,6,86223600
6,7420,86223600
6,2371,86223600
451,17,86223600
30,623,86223600
118,34,86223600
34,118,86223600
451,38,86223600
49,43,86223600
174,43,86223600
118,43,86223600
43,49,86223600
43,118,86223600
43,174,86223600
822,118,86223600
214,118,86223600
118,822,86223600
118,214,86223600
1230,134,86223600
3274,1,86310000
36,1580,86310000
506,82,86310000
82,506,86310000
93,3284,86310000
1871,116,86310000
3285,116,86310000
116,2376,86310000
116,1871,86310000
116,3285,86310000
2354,206,86310000
206,2354,86310000
3274,309,86310000
1871,759,86310000
759,1871,86310000
1868,3272,86310000
242,5,86396400
825,5,86396400
5,825,86396400
7597,118,86396400
345,158,86396400
158,345,86396400
7597,759,86396400
1868,1050,86396400
1050,1868,86396400
3287,2286,86396400
2286,3287,86396400
3279,1,86482800
1,3283,86482800
1,1875,86482800
6,214,86482800
30,11,86482800
11,1871,86482800
17,26,86482800
17,451,86482800
29,208,86482800
38,451,86482800
3269,111,86482800
463,111,86482800
822,116,86482800
116,822,86482800
3282,128,86482800
2381,128,86482800
128,3282,86482800
128,2381,86482800
759,288,86482800
288,759,86482800
759,637,86482800
637,759,86482800
2,7,86569200
100,5,86569200
5,100,86569200
100,8,86569200
116,29,86569200
29,116,86569200
822,36,86569200
1580,36,86569200
759,103,86569200
894,759,86569200
759,894,86569200
197,5,86655600
7380,8,86655600
7597,128,86655600
2375,128,86655600
128,2375,86655600
235,198,86655600
198,235,86655600
208,287,86655600
759,309,86655600
309,759,86655600
759,412,86655600
412,759,86655600
7597,1568,86655600
7380,2382,86655600
2382,7380,86655600
1194,5,86742000
2333,5,86742000
5,1194,86742000
5,2333,86742000
309,292,86742000
7597,1,86828400
8,7380,86828400
467,290,86828400
290,467,86828400
812,597,86828400
597,812,86828400
1185,7,86914800
7,1185,86914800
7597,11,86914800
11,174,86914800
19,49,86914800
1490,82,86914800
82,1490,86914800
1868,3195,86914800
174,7,87001200
174,31,87001200
125,34,87001200
34,125,87001200
7597,36,87001200
291,36,87001200
585,36,87001200
7585,36,87001200
702,36,87001200
36,291,87001200
36,585,87001200
36,7585,87001200
36,7563,87001200
36,702,87001200
123,116,87001200
174,116,87001200
116,123,87001200
116,174,87001200
3,34,87087600
7420,6,87087600
11,7597,87087600
116,26,87087600
36,7597,87087600
49,7525,87087600
49,7597,87087600
128,1043,87087600
128,7597,87087600
700,151,87087600
596,185,87087600
225,494,87087600
759,351,87087600
351,759,87087600
151,1,87174000
2,8,87174000
36,11,87174000
290,11,87174000
494,11,87174000
11,36,87174000
11,290,87174000
26,2372,87174000
151,38,87174000
336,49,87174000
49,336,87174000
53,124,87174000
174,95,87174000
1043,128,87174000
151,261,87174000
151,808,87174000
151,218,87174000
151,700,87174000
151,3277,87174000
151,1867,87174000
151,285,87174000
151,2971,87174000
151,7340,87174000
801,759,87174000
759,801,87174000
19,5,87260400
1578,8,87260400
12,335,87260400
12,1184,87260400
2372,26,87260400
26,49,87260400
26,666,87260400
34,7597,87260400
120,36,87260400
36,1562,87260400
49,596,87260400
116,59,87260400
59,116,87260400
118,7597,87260400
666,494,87260400
1568,7597,87260400
430,1,87346800
24,2,87346800
24,31,87346800
1876,26,87346800
26,1876,87346800
981,29,87346800
29,981,87346800
49,31,87346800
122,36,87346800
155,36,87346800
36,122,87346800
36,155,87346800
981,59,87346800
174,82,87346800
82,174,87346800
191,125,87346800
7550,7552,87346800
2,24,87433200
2,13,87433200
2,139,87433200
2,206,87433200
2,95,87433200
2,85,87433200
2,3,87433200
2354,5,87433200
5,2354,87433200
8,34,87433200
155,11,87433200
11,155,87433200
287,12,87433200
12,287,87433200
93,19,87433200
335,19,87433200
24,412,87433200
2385,29,87433200
29,2385,87433200
49,145,87433200
116,7604,87433200
3286,196,87433200
196,3286,87433200
290,241,87433200
241,290,87433200
1875,287,87433200
287,1875,87433200
43,29,87519600
29,43,87519600
3289,49,87519600
49,3289,87519600
980,895,87519600
895,980,87519600
2,14,87606000
2,16,87606000
2,412,87606000
2,5342,87606000
8,306,87606000
11,26,87606000
1551,63,87606000
70,279,87606000
706,128,87606000
128,706,87606000
1355,1,87692400
597,5,87692400
484,5,87692400
5,597,87692400
5,2360,87692400
8,2384,87692400
8,7597,87692400
116,19,87692400
19,93,87692400
19,116,87692400
983,29,87692400
29,983,87692400
666,49,87692400
49,666,87692400
2309,171,87692400
206,7514,87692400
759,7597,87692400
8,983,87778800
2386,13,87778800
13,2386,87778800
49,19,87778800
158,29,87778800
29,158,87778800
36,209,87778800
1191,116,87778800
290,116,87778800
2362,116,87778800
116,1191,87778800
116,290,87778800
116,2362,87778800
983,128,87778800
1343,128,87778800
128,983,87778800
128,1343,87778800
248,158,87778800
549,1579,87778800
3291,982,87778800
982,3291,87778800
2386,5,87865200
5,2386,87865200
67,26,87865200
26,67,87865200
43,491,87865200
155,128,87865200
128,155,87865200
3277,151,87865200
1,2383,87951600
1,1195,87951600
11,5,87951600
7,429,87951600
2388,19,87951600
19,2388,87951600
155,29,87951600
29,155,87951600
2387,116,87951600
116,2387,87951600
1876,128,87951600
128,1876,87951600
2383,151,87951600
1191,290,87951600
290,1191,87951600
5,982,88038000
759,11,88038000
391,12,88038000
12,391,88038000
128,19,88038000
19,128,88038000
24,250,88038000
128,26,88038000
26,128,88038000
27,36,88038000
116,36,88038000
36,49,88038000
36,116,88038000
92,462,88038000
128,103,88038000
6644,103,88038000
103,128,88038000
759,310,88038000
557,494,88038000
494,557,88038000
1,3290,88124400
26,191,88124400
459,80,88124400
80,459,88124400
310,116,88124400
116,310,88124400
424,155,88124400
155,424,88124400
310,759,88124400
13,7,88210800
116,62,88210800
62,116,88210800
5,46,88297200
5,13,88297200
1322,12,88297200
12,1322,88297200
1378,26,88297200
1378,49,88297200
49,1378,88297200
666,208,88297200
2388,290,88297200
290,2388,88297200
3292,1,88383600
3290,1,88383600
1,3292,88383600
8,59,88383600
128,12,88383600
1553,12,88383600
3293,12,88383600
12,1553,88383600
12,3293,88383600
12,128,88383600
36,840,88383600
3294,128,88383600
128,3294,88383600
320,156,88383600
980,7,88470000
7,980,88470000
8,32,88470000
545,49,88470000
49,545,88470000
290,128,88470000
128,290,88470000
982,5,88556400
3297,12,88556400
12,3297,88556400
36,31,88556400
47,36,88556400
36,47,88556400
49,1874,88556400
7421,116,88556400
116,7421,88556400
26,494,88642800
30,7421,88642800
116,73,88642800
73,116,88642800
585,116,88642800
116,585,88642800
7531,127,88642800
292,128,88642800
1065,128,88642800
128,292,88642800
128,1065,88642800
194,151,88642800
430,247,88642800
1065,290,88642800
290,1065,88642800
7531,1194,88642800
1194,7531,88642800
432,1,88729200
1,432,88729200
7,536,88729200
26,116,88729200
26,2389,88729200
67,34,88729200
95,5342,88729200
895,241,88729200
241,895,88729200
424,645,88729200
7585,7,88815600
26,266,88815600
26,7578,88815600
292,116,88815600
116,292,88815600
432,292,88815600
292,432,88815600
1,462,88902000
309,3,88902000
3,309,88902000
248,5,88902000
5,248,88902000
11,309,88902000
12,49,88902000
73,26,88902000
26,73,88902000
1130,27,88902000
6667,27,88902000
494,225,88902000
894,309,88902000
309,894,88902000
828,325,88902000
325,828,88902000
325,414,88902000
828,388,88902000
828,414,88902000
3298,1,88988400
73,2,88988400
288,5,88988400
5,174,88988400
165,9,88988400
459,12,88988400
12,459,88988400
165,22,88988400
34,67,88988400
165,38,88988400
165,85,88988400
165,145,88988400
165,188,88988400
165,489,88988400
174,1160,88988400
188,185,88988400
1066,459,88988400
459,1066,88988400
1180,1,89074800
2378,34,89074800
34,2378,89074800
35,80,89074800
93,7469,89074800
241,105,89074800
105,241,89074800
163,118,89074800
118,163,89074800
1774,163,89074800
163,1774,89074800
309,1,89161200
1877,1,89161200
462,1,89161200
1,309,89161200
146,5,89161200
5,146,89161200
8,2389,89161200
266,26,89161200
26,47,89161200
463,73,89161200
73,463,89161200
666,95,89161200
95,666,89161200
1421,494,89161200
494,1421,89161200
826,5,89247600
59,6,89247600
2384,6,89247600
896,432,89247600
432,896,89247600
1379,462,89247600
1878,462,89247600
462,1878,89247600
100,7,89334000
7,100,89334000
30,82,89334000
95,93,89334000
979,1528,89334000
2378,1,89420400
1043,12,89420400
12,1043,89420400
128,40,89420400
40,128,89420400
158,128,89420400
895,128,89420400
128,895,89420400
128,158,89420400
740,7603,89420400
11,647,89506800
12,118,89506800
3188,825,89506800
825,3188,89506800
1878,1192,89506800
1192,1878,89506800
3299,2390,89506800
2390,3299,89506800
49,12,89593200
59,7420,89593200
309,1180,89593200
2390,1370,89593200
1370,2390,89593200
3299,3296,89593200
1,1877,89679600
1,896,89679600
1,3298,89679600
19,3,89679600
7380,5,89679600
6,2384,89679600
40,12,89679600
12,40,89679600
26,373,89679600
30,7341,89679600
1379,424,89679600
601,462,89679600
462,601,89679600
2389,32,89766000
155,462,89766000
1180,309,89766000
6,59,89852400
12,1374,89852400
1322,19,89852400
19,1322,89852400
19,551,89852400
2373,173,89852400
173,2373,89852400
2391,1,89938800
1,2391,89938800
6,1380,89938800
666,19,89938800
19,666,89938800
19,332,89938800
894,34,89938800
34,894,89938800
61,1851,89938800
93,484,89938800
332,95,89938800
1380,138,89938800
462,155,89938800
1581,894,89938800
894,1581,89938800
2391,7390,89938800
122,5,90025200
5,122,90025200
462,92,90025200
1336,248,90025200
1880,1878,90025200
1878,1880,90025200
27,3,90111600
462,5,90111600
5,462,90111600
26,9,90111600
19,42,90111600
27,142,90111600
93,49,90111600
1558,49,90111600
49,93,90111600
49,1558,90111600
155,64,90111600
484,93,90111600
1380,690,90111600
6,549,90198000
6,266,90198000
7585,49,90198000
26,19,90284400
19,26,90284400
31,429,90284400
95,73,90284400
73,95,90284400
702,309,90284400
309,702,90284400
1184,12,90370800
31,36,90370800
982,178,90370800
178,982,90370800
308,245,90370800
245,308,90370800
332,428,90370800
1,1522,90457200
549,6,90457200
8,237,90457200
783,19,90457200
19,783,90457200
242,26,90457200
1380,185,90457200
462,372,90457200
372,462,90457200
1822,432,90457200
432,1822,90457200
2391,1196,90457200
1196,2391,90457200
3009,5,90543600
5,3009,90543600
8,1578,90543600
572,87,90543600
592,87,90543600
87,572,90543600
87,592,90543600
1370,95,90543600
95,1370,90543600
3301,432,90543600
432,3301,90543600
572,433,90543600
433,572,90543600
894,19,90630000
158,19,90630000
1581,19,90630000
19,894,90630000
19,158,90630000
19,1581,90630000
34,33,90630000
1352,34,90630000
34,1352,90630000
1196,397,90630000
462,427,90630000
1581,7420,90630000
1522,1,90716400
1,3300,90716400
1,3295,90716400
61,5,90716400
2381,7,90716400
7,2381,90716400
290,12,90716400
12,290,90716400
336,27,90716400
27,336,90716400
61,178,90716400
1518,88,90716400
397,1196,90716400
1522,594,90716400
594,1522,90716400
1360,12,90802800
12,1360,90802800
1550,145,90802800
145,1550,90802800
2392,173,90802800
173,2392,90802800
34,32,90889200
332,46,90889200
332,49,90889200
49,242,90889200
462,55,90889200
666,88,90889200
88,1518,90889200
88,666,90889200
332,145,90889200
145,332,90889200
332,242,90889200
1057,7,90975600
7,1057,90975600
1374,12,90975600
34,26,90975600
2387,27,90975600
49,32,90975600
32,49,90975600
33,34,90975600
1381,36,90975600
424,36,90975600
36,1381,90975600
36,424,90975600
1381,87,90975600
87,1381,90975600
3300,1,91062000
219,32,91062000
34,219,91062000
1582,594,91062000
594,1582,91062000
2354,597,91062000
597,2354,91062000
214,6,91148400
144,55,91148400
158,87,91148400
87,158,91148400
67,5,91234800
5,67,91234800
8,335,91234800
219,82,91234800
82,219,91234800
397,290,91234800
290,397,91234800
11,93,91321200
1516,12,91321200
7585,12,91321200
12,1516,91321200
12,7585,91321200
36,32,91321200
585,34,91321200
34,585,91321200
1060,397,91321200
397,1060,91321200
185,6,91407600
163,6,91407600
6,163,91407600
185,10,91407600
185,11,91407600
151,18,91407600
18,151,91407600
185,24,91407600
185,31,91407600
185,32,91407600
42,36,91407600
2155,42,91407600
42,2155,91407600
185,47,91407600
185,53,91407600
185,83,91407600
185,95,91407600
185,98,91407600
185,170,91407600
185,188,91407600
185,349,91407600
185,198,91407600
185,249,91407600
185,288,91407600
185,264,91407600
185,813,91407600
185,423,91407600
1,87,91494000
68,5,91494000
434,5,91494000
5,434,91494000
241,12,91494000
12,241,91494000
205,21,91494000
85,21,91494000
21,85,91494000
7585,27,91494000
250,49,91494000
49,250,91494000
205,85,91494000
85,205,91494000
2371,138,91494000
36,27,91580400
29,177,91580400
32,219,91580400
292,34,91580400
34,292,91580400
63,7603,91580400
63,177,91580400
707,82,91580400
82,707,91580400
95,3302,91580400
286,177,91580400
1195,707,91580400
707,1195,91580400
219,3,91666800
1381,34,91666800
34,1381,91666800
61,965,91666800
397,158,91666800
158,397,91666800
1877,397,91666800
397,1877,91666800
707,614,91666800
614,707,91666800
1583,1,91753200
1,1583,91753200
30,2,91753200
26,5,91753200
5,26,91753200
694,11,91753200
291,19,91753200
19,291,91753200
30,20,91753200
30,31,91753200
30,111,91753200
46,3303,91753200
241,87,91753200
87,241,91753200
241,115,91753200
115,241,91753200
213,151,91753200
151,213,91753200
291,208,91753200
208,291,91753200
397,241,91753200
707,241,91753200
1880,241,91753200
241,397,91753200
241,707,91753200
241,1880,91753200
95,42,91839600
53,185,91839600
412,144,91839600
144,412,91839600
707,397,91839600
397,707,91839600
1045,707,91839600
707,1045,91839600
707,19,91926000
19,707,91926000
1822,241,91926000
751,241,91926000
241,1822,91926000
241,751,91926000
5,61,92012400
6,1371,92012400
22,123,92012400
7398,33,92012400
33,7398,92012400
144,1377,92012400
702,397,92012400
397,702,92012400
1377,495,92012400
495,1377,92012400
1768,7,92098800
7,1768,92098800
397,12,92098800
12,397,92098800
2155,7344,92098800
330,1,92185200
330,2,92185200
34,12,92185200
12,34,92185200
397,34,92185200
34,397,92185200
330,178,92185200
178,330,92185200
1369,260,92185200
22,342,92271600
1377,144,92271600
462,163,92271600
397,163,92271600
163,462,92271600
163,397,92271600
462,386,92271600
386,462,92271600
286,26,92358000
7391,12,92444400
7391,19,92444400
19,7391,92444400
7391,310,92444400
310,7391,92444400
27,12,92530800
