source,target,time
75,33,79361500
75,76,79361500
75,33,79361500
36,54,79361716
36,54,79361716
20,141,79361788
20,141,79361788
23,73,79361828
23,73,79361828
11,12,79361937
11,12,79361937
100,44,79362065
3,68,79362409
51,69,79362622
51,69,79362622
76,57,79363587
76,98,79363826
76,98,79363826
105,120,79364023
105,114,79364023
105,110,79364023
105,47,79364023
105,101,79364023
105,96,79364023
105,8,79364023
105,94,79364023
105,81,79364023
105,120,79364023
105,114,79364023
105,110,79364023
105,47,79364023
105,101,79364023
105,96,79364023
105,8,79364023
105,94,79364023
105,81,79364023
105,120,79364023
105,114,79364023
105,110,79364023
105,47,79364023
105,101,79364023
105,96,79364023
105,8,79364023
105,94,79364023
105,81,79364023
76,57,79364040
105,47,79364412
105,101,79364412
107,54,79364933
38,73,79375455
68,3,79409894
111,102,79411878
111,104,79411878
70,20,79414046
70,72,79414046
70,55,79414046
70,28,79414046
70,4,79414046
70,19,79414046
70,30,79414046
70,18,79414046
23,69,79415650
23,69,79415650
23,69,79415650
23,69,79415650
23,73,79417273
23,73,79417273
23,73,79417273
23,73,79417273
36,54,79417678
36,54,79417678
98,107,79418607
98,107,79418607
9,57,79418879
9,50,79418879
9,13,79418879
9,48,79418879
9,67,79418879
9,6,79418879
9,57,79418879
9,50,79418879
9,13,79418879
9,48,79418879
9,67,79418879
9,6,79418879
11,7,79418882
11,12,79418882
38,23,79420492
38,23,79420492
11,38,79420742
75,76,79421176
12,38,79421276
12,11,79421276
12,38,79421276
12,11,79421276
12,38,79421276
12,11,79421276
11,12,79421891
11,38,79421891
11,12,79421891
11,38,79421891
24,113,79422839
69,23,79423664
57,33,79424026
57,33,79424026
57,33,79424026
57,33,79424026
36,54,79424281
36,54,79424281
16,6,79424338
113,24,79424937
113,24,79424937
11,38,79425708
11,38,79425708
27,107,79425866
27,107,79425866
44,33,79426639
20,72,79426642
58,54,79426786
58,54,79426786
103,125,79427176
67,6,79427343
68,3,79427349
68,3,79427349
68,3,79427349
68,3,79427349
103,58,79427424
103,120,79427424
25,128,79427450
128,25,79427719
78,111,79428189
78,111,79428189
86,133,79428828
86,133,79428828
12,11,79428936
12,11,79428936
27,107,79428955
27,107,79428955
113,79,79428989
113,92,79428989
113,79,79428989
113,92,79428989
20,141,79430340
20,70,79430826
20,70,79430826
122,126,79431973
122,96,79431973
122,17,79431973
122,103,79431973
122,126,79431973
122,96,79431973
122,17,79431973
122,103,79431973
3,141,79432027
3,141,79432052
141,3,79432093
72,19,79432110
72,20,79432110
3,141,79432252
107,27,79432574
32,18,79432621
32,28,79432621
3,141,79433090
16,74,79433310
27,107,79434024
27,107,79434024
27,107,79434024
27,107,79434024
105,128,79434566
105,100,79434566
51,74,79434884
51,151,79434884
51,127,79434884
51,150,79434884
51,54,79434884
51,74,79434884
51,151,79434884
51,127,79434884
51,150,79434884
51,54,79434884
33,44,79434962
19,72,79435128
19,20,79435128
107,54,79435260
107,54,79435260
107,54,79435260
107,54,79435260
17,33,79435991
17,38,79435991
17,41,79435991
17,33,79435991
17,38,79435991
17,41,79435991
17,33,79435991
17,38,79435991
17,41,79435991
17,33,79435991
17,38,79435991
17,41,79435991
17,33,79435991
17,38,79435991
17,41,79435991
17,33,79435991
17,38,79435991
17,41,79435991
74,16,79435992
74,16,79435992
65,14,79436527
65,16,79436527
65,6,79436527
65,27,79436527
54,58,79436646
58,103,79437257
58,120,79437257
55,19,79437415
55,19,79437415
20,141,79437480
17,128,79438505
17,71,79438505
17,56,79438505
17,128,79438505
17,71,79438505
17,56,79438505
17,128,79438505
17,71,79438505
17,56,79438505
141,20,79438963
44,33,79439048
58,54,79439056
58,54,79439056
55,20,79439131
55,20,79439131
55,20,79439131
55,20,79439131
13,48,79440584
13,48,79440584
72,20,79441507
72,55,79441507
33,44,79442025
23,69,79442338
72,20,79442688
72,20,79442688
72,20,79442688
72,20,79442688
76,57,79443293
61,40,79443363
70,72,79443802
70,72,79443802
70,72,79443802
91,44,79444401
91,44,79444401
91,44,79444401
91,44,79444401
133,135,79444737
133,86,79444737
133,149,79444737
133,86,79444737
133,149,79444737
11,38,79444994
11,38,79444994
13,48,79445123
13,75,79445123
13,27,79445123
13,67,79445123
13,57,79445123
13,48,79445123
13,75,79445123
13,27,79445123
13,67,79445123
13,57,79445123
13,48,79445123
13,75,79445123
13,27,79445123
13,67,79445123
13,57,79445123
13,48,79445123
13,75,79445123
13,27,79445123
13,67,79445123
13,57,79445123
13,48,79445123
13,75,79445123
13,27,79445123
13,67,79445123
13,57,79445123
13,48,79445123
13,75,79445123
13,27,79445123
13,67,79445123
13,57,79445123
17,126,79446546
17,126,79446546
18,28,79447835
18,32,79448671
18,32,79448671
13,57,79448850
13,57,79448850
66,54,79449998
66,54,79449998
92,121,79450007
92,121,79450007
57,13,79451735
86,135,79455515
86,135,79455515
17,10,79464014
23,69,79497368
23,69,79497368
38,17,79501484
10,54,79503059
10,54,79503059
10,54,79503059
20,19,79503189
20,19,79503189
75,33,79503226
75,33,79503226
75,33,79503226
75,33,79503226
86,133,79503635
86,130,79503635
86,87,79503635
86,133,79503635
86,130,79503635
86,87,79503635
96,110,79506144
96,110,79506144
150,46,79506533
150,66,79506533
11,38,79508812
11,38,79508812
11,38,79508812
11,38,79508812
36,51,79509739
36,51,79509739
20,72,79509954
36,54,79510121
36,54,79510121
111,100,79510769
128,1,79511077
128,118,79511077
128,12,79511077
128,97,79511077
128,38,79511077
128,33,79511077
128,11,79511077
128,1,79511077
128,118,79511077
128,12,79511077
128,97,79511077
128,38,79511077
128,33,79511077
128,11,79511077
115,87,79511117
57,50,79511385
57,13,79511385
57,9,79511385
12,11,79511549
12,7,79511549
11,128,79512046
29,66,79512069
69,73,79512225
69,51,79512225
69,23,79512225
69,73,79512225
69,51,79512225
69,23,79512225
69,73,79512225
69,51,79512225
69,23,79512225
70,141,79514166
70,20,79514166
70,28,79514166
123,65,79514223
123,65,79514223
70,20,79514309
70,72,79514309
70,55,79514309
70,20,79514309
70,72,79514309
70,55,79514309
54,10,79515613
54,10,79515613
54,10,79515613
70,141,79515621
70,20,79515621
70,19,79515621
70,72,79515621
70,55,79515621
70,141,79515621
70,20,79515621
70,19,79515621
70,72,79515621
70,55,79515621
70,141,79515621
70,20,79515621
70,19,79515621
70,72,79515621
70,55,79515621
70,141,79515621
70,20,79515621
70,19,79515621
70,72,79515621
70,55,79515621
70,141,79515621
70,20,79515621
70,19,79515621
70,72,79515621
70,55,79515621
70,141,79515621
70,20,79515621
70,19,79515621
70,72,79515621
70,55,79515621
70,141,79515621
70,20,79515621
70,19,79515621
70,72,79515621
70,55,79515621
33,128,79515756
125,105,79519412
125,117,79519412
125,95,79519412
125,105,79519412
125,117,79519412
125,95,79519412
18,32,79519601
125,56,79519828
125,56,79519828
68,3,79524056
91,44,79524468
91,44,79524468
30,141,79525063
30,20,79525063
30,4,79525063
30,141,79525063
30,20,79525063
30,4,79525063
69,92,79525366
69,36,79525366
69,107,79525366
69,127,79525366
69,54,79525366
69,46,79525366
69,92,79525366
69,36,79525366
69,107,79525366
69,127,79525366
69,54,79525366
69,46,79525366
69,92,79525366
69,36,79525366
69,107,79525366
69,127,79525366
69,54,79525366
69,46,79525366
69,92,79525366
69,36,79525366
69,107,79525366
69,127,79525366
69,54,79525366
69,46,79525366
69,92,79525366
69,36,79525366
69,107,79525366
69,127,79525366
69,54,79525366
69,46,79525366
51,54,79525898
51,127,79525898
51,54,79525898
51,127,79525898
51,54,79525898
51,127,79525898
13,48,79528974
13,75,79528974
13,27,79528974
13,67,79528974
13,57,79528974
13,48,79528974
13,75,79528974
13,27,79528974
13,67,79528974
13,57,79528974
13,48,79528974
13,75,79528974
13,27,79528974
13,67,79528974
13,57,79528974
13,48,79528974
13,75,79528974
13,27,79528974
13,67,79528974
13,57,79528974
13,48,79528974
13,75,79528974
13,27,79528974
13,67,79528974
13,57,79528974
13,48,79528974
13,75,79528974
13,27,79528974
13,67,79528974
13,57,79528974
13,48,79528974
13,75,79528974
13,27,79528974
13,67,79528974
13,57,79528974
19,30,79529613
19,18,79529613
19,141,79529613
19,4,79529613
19,20,79529613
19,55,79529748
19,55,79529748
123,54,79529971
123,54,79529971
50,57,79530232
50,13,79530232
50,48,79530232
50,9,79530232
50,67,79530232
50,6,79530232
50,57,79530232
50,13,79530232
50,48,79530232
50,9,79530232
50,67,79530232
50,6,79530232
50,57,79530232
50,13,79530232
50,48,79530232
50,9,79530232
50,67,79530232
50,6,79530232
18,32,79530282
51,74,79531003
51,151,79531003
51,127,79531003
51,150,79531003
51,54,79531003
51,74,79531003
51,151,79531003
51,127,79531003
51,150,79531003
51,54,79531003
51,74,79531003
51,151,79531003
51,127,79531003
51,150,79531003
51,54,79531003
51,74,79531003
51,151,79531003
51,127,79531003
51,150,79531003
51,54,79531003
51,74,79531003
51,151,79531003
51,127,79531003
51,150,79531003
51,54,79531003
51,74,79531003
51,151,79531003
51,127,79531003
51,150,79531003
51,54,79531003
51,107,79532516
51,54,79532516
51,107,79532516
51,54,79532516
51,107,79532516
51,54,79532516
68,137,79532781
20,19,79532864
20,30,79532864
20,18,79532864
20,141,79532864
20,4,79532864
20,19,79532864
20,30,79532864
20,18,79532864
20,141,79532864
20,4,79532864
20,19,79532864
20,30,79532864
20,18,79532864
20,141,79532864
20,4,79532864
150,46,79535622
150,66,79535622
150,46,79535622
150,66,79535622
137,141,79535642
137,20,79535642
137,29,79535642
72,30,79536555
72,20,79536555
72,141,79536555
72,20,79536555
72,141,79536555
72,30,79536555
72,20,79536555
72,141,79536555
72,20,79536555
72,141,79536555
23,69,79537257
23,69,79537257
69,107,79538042
107,51,79541484
73,23,79591948
57,107,79602783
28,141,79606493
28,20,79606493
28,32,79606493
68,3,79624095
16,14,79624942
16,14,79624942
68,3,79677562
16,65,79685773
16,65,79685773
16,65,79694964
16,65,79694964
16,65,79694964
16,65,79694964
68,66,79708369
68,66,79708369
18,32,79756770
18,32,79756770
23,73,79757456
23,73,79757456
33,44,79760589
33,44,79760589
94,120,79761152
94,120,79761152
44,33,79761646
44,33,79761646
33,44,79761700
33,44,79761700
44,33,79761898
44,33,79761898
33,44,79761935
33,44,79761935
44,33,79762127
44,33,79762127
77,90,79763274
77,90,79763274
141,137,79764328
141,20,79764328
141,29,79764328
104,111,79765613
107,122,79765865
30,141,79765961
30,20,79765961
30,72,79765961
30,4,79765961
30,137,79765961
30,137,79765961
30,141,79765961
30,20,79765961
30,72,79765961
30,4,79765961
30,137,79765961
30,137,79765961
128,11,79766013
73,69,79766795
73,69,79766795
68,3,79766885
68,3,79766885
68,3,79767188
68,3,79767188
73,23,79767295
69,23,79767625
69,73,79767779
69,73,79767779
122,107,79767780
122,107,79767780
73,23,79767785
73,69,79768036
73,69,79768036
141,30,79768443
52,27,79768631
23,73,79769150
23,69,79769150
23,69,79769150
23,73,79769150
23,69,79769150
23,69,79769150
23,73,79769150
23,69,79769150
23,69,79769150
68,3,79769345
68,3,79769345
68,137,79769790
68,29,79769790
68,141,79769790
68,32,79769790
48,50,79769979
141,30,79770479
141,20,79770479
141,72,79770479
141,4,79770479
141,137,79770479
141,137,79770479
141,30,79770479
141,20,79770479
141,72,79770479
141,4,79770479
141,137,79770479
141,137,79770479
23,73,79771137
23,73,79771137
23,69,79771816
23,69,79771816
98,76,79771829
98,76,79771829
23,73,79771864
23,73,79771864
133,93,79771928
44,33,79772328
44,33,79772328
30,141,79772416
30,20,79772416
30,4,79772416
30,141,79772416
30,20,79772416
30,4,79772416
30,141,79772416
30,20,79772416
30,4,79772416
30,141,79772416
30,20,79772416
30,4,79772416
16,14,79772514
16,14,79772514
73,23,79772558
73,23,79772558
67,13,79772687
67,13,79772687
67,13,79772687
67,13,79772687
33,44,79772694
33,44,79772694
38,11,79773073
38,11,79773073
38,11,79773073
38,11,79773073
38,11,79773206
38,11,79773206
29,66,79773237
29,66,79773237
44,33,79774340
44,33,79774340
33,17,79774438
33,41,79774438
33,38,79774438
33,38,79774438
33,17,79774438
33,41,79774438
33,38,79774438
33,38,79774438
33,17,79774438
33,41,79774438
33,38,79774438
33,38,79774438
33,17,79774438
33,41,79774438
33,38,79774438
33,38,79774438
33,17,79774438
33,41,79774438
33,38,79774438
33,38,79774438
17,33,79774804
17,41,79774804
17,38,79774804
17,38,79774804
17,33,79774804
17,41,79774804
17,38,79774804
17,38,79774804
17,33,79774804
17,41,79774804
17,38,79774804
17,38,79774804
17,33,79774804
17,41,79774804
17,38,79774804
17,38,79774804
17,33,79774804
17,41,79774804
17,38,79774804
17,38,79774804
17,33,79774804
17,41,79774804
17,38,79774804
17,38,79774804
117,125,79775087
125,117,79775205
125,117,79775205
117,125,79775292
125,117,79775407
125,117,79775407
38,33,79775686
38,33,79775686
50,67,79776445
50,67,79776445
86,133,79776657
86,130,79776657
9,98,79777501
9,76,79777501
9,98,79777501
9,76,79777501
9,98,79777501
9,76,79777501
9,98,79777501
9,76,79777501
9,98,79777501
9,76,79777501
9,98,79777501
9,76,79777501
12,25,79777832
12,7,79777832
12,25,79777832
12,7,79777832
12,25,79777832
12,7,79777832
9,57,79777885
9,57,79777885
67,9,79778316
67,9,79778316
23,69,79778988
23,69,79778988
23,69,79778988
23,69,79778988
33,17,79779307
33,41,79779307
33,38,79779307
33,17,79779307
33,41,79779307
33,38,79779307
33,17,79779307
33,41,79779307
33,38,79779307
33,17,79779307
33,41,79779307
33,38,79779307
66,68,79779497
66,68,79779497
40,17,79779673
51,54,79780307
51,127,79780307
51,54,79780307
51,127,79780307
52,27,79781634
83,126,79782542
83,126,79782542
3,66,79783197
3,66,79783197
2,4,79783595
2,20,79783595
2,4,79783595
2,20,79783595
107,67,79784077
17,10,79784450
17,26,79784450
17,41,79784450
17,21,79784450
17,40,79784450
17,61,79784450
17,25,79784450
17,71,79784450
17,38,79784450
17,56,79784450
17,10,79784450
17,26,79784450
17,41,79784450
17,21,79784450
17,40,79784450
17,61,79784450
17,25,79784450
17,71,79784450
17,38,79784450
17,56,79784450
17,10,79784450
17,26,79784450
17,41,79784450
17,21,79784450
17,40,79784450
17,61,79784450
17,25,79784450
17,71,79784450
17,38,79784450
17,56,79784450
17,10,79784450
17,26,79784450
17,41,79784450
17,21,79784450
17,40,79784450
17,61,79784450
17,25,79784450
17,71,79784450
17,38,79784450
17,56,79784450
17,10,79784450
17,26,79784450
17,41,79784450
17,21,79784450
17,40,79784450
17,61,79784450
17,25,79784450
17,71,79784450
17,38,79784450
17,56,79784450
17,10,79784450
17,26,79784450
17,41,79784450
17,21,79784450
17,40,79784450
17,61,79784450
17,25,79784450
17,71,79784450
17,38,79784450
17,56,79784450
17,10,79784450
17,26,79784450
17,41,79784450
17,21,79784450
17,40,79784450
17,61,79784450
17,25,79784450
17,71,79784450
17,38,79784450
17,56,79784450
17,10,79784450
17,26,79784450
17,41,79784450
17,21,79784450
17,40,79784450
17,61,79784450
17,25,79784450
17,71,79784450
17,38,79784450
17,56,79784450
17,10,79784450
17,26,79784450
17,41,79784450
17,21,79784450
17,40,79784450
17,61,79784450
17,25,79784450
17,71,79784450
17,38,79784450
17,56,79784450
17,10,79784450
17,26,79784450
17,41,79784450
17,21,79784450
17,40,79784450
17,61,79784450
17,25,79784450
17,71,79784450
17,38,79784450
17,56,79784450
125,117,79784786
125,80,79784786
125,117,79784786
125,80,79784786
125,117,79784786
125,80,79784786
125,117,79784786
125,80,79784786
125,117,79784786
125,80,79784786
125,95,79784911
125,61,79785323
73,69,79785337
73,69,79785337
33,17,79785602
33,41,79785602
33,38,79785602
33,17,79785602
33,41,79785602
33,38,79785602
33,17,79785602
33,41,79785602
33,38,79785602
33,17,79785602
33,41,79785602
33,38,79785602
33,17,79785602
33,41,79785602
33,38,79785602
33,17,79785602
33,41,79785602
33,38,79785602
33,17,79785602
33,41,79785602
33,38,79785602
33,17,79785602
33,41,79785602
33,38,79785602
32,18,79786138
133,93,79786328
27,52,79786443
27,52,79786443
150,46,79786451
150,66,79786451
150,107,79786451
150,46,79786451
150,66,79786451
150,107,79786451
17,128,79787413
18,32,79788952
150,46,79790851
150,66,79790851
150,46,79790851
150,66,79790851
67,9,79790982
67,9,79790982
67,9,79790982
67,9,79790982
52,27,79791394
52,27,79791394
18,32,79791549
18,32,79791549
18,32,79791549
18,32,79791549
30,141,79791762
30,20,79791762
30,4,79791762
30,141,79791762
30,20,79791762
30,4,79791762
20,141,79792104
18,32,79792507
30,141,79793107
30,141,79793107
30,141,79793107
30,141,79793107
13,48,79793517
13,75,79793517
13,27,79793517
13,67,79793517
13,57,79793517
13,48,79793517
13,75,79793517
13,27,79793517
13,67,79793517
13,57,79793517
13,48,79793517
13,75,79793517
13,27,79793517
13,67,79793517
13,57,79793517
48,13,79793522
52,27,79793968
52,27,79793968
17,10,79794518
17,26,79794518
17,41,79794518
17,21,79794518
17,40,79794518
17,61,79794518
17,25,79794518
17,71,79794518
17,56,79794518
17,10,79794518
17,26,79794518
17,41,79794518
17,21,79794518
17,40,79794518
17,61,79794518
17,25,79794518
17,71,79794518
17,56,79794518
17,10,79794518
17,26,79794518
17,41,79794518
17,21,79794518
17,40,79794518
17,61,79794518
17,25,79794518
17,71,79794518
17,56,79794518
17,10,79794518
17,26,79794518
17,41,79794518
17,21,79794518
17,40,79794518
17,61,79794518
17,25,79794518
17,71,79794518
17,56,79794518
17,10,79794518
17,26,79794518
17,41,79794518
17,21,79794518
17,40,79794518
17,61,79794518
17,25,79794518
17,71,79794518
17,56,79794518
17,10,79794518
17,26,79794518
17,41,79794518
17,21,79794518
17,40,79794518
17,61,79794518
17,25,79794518
17,71,79794518
17,56,79794518
17,10,79794518
17,26,79794518
17,41,79794518
17,21,79794518
17,40,79794518
17,61,79794518
17,25,79794518
17,71,79794518
17,56,79794518
17,10,79794518
17,26,79794518
17,41,79794518
17,21,79794518
17,40,79794518
17,61,79794518
17,25,79794518
17,71,79794518
17,56,79794518
17,10,79794518
17,26,79794518
17,41,79794518
17,21,79794518
17,40,79794518
17,61,79794518
17,25,79794518
17,71,79794518
17,56,79794518
17,10,79794518
17,26,79794518
17,41,79794518
17,21,79794518
17,40,79794518
17,61,79794518
17,25,79794518
17,71,79794518
17,56,79794518
17,10,79794518
17,26,79794518
17,41,79794518
17,21,79794518
17,40,79794518
17,61,79794518
17,25,79794518
17,71,79794518
17,56,79794518
67,9,79794892
67,9,79794892
17,128,79795319
17,40,79795415
17,40,79795415
17,56,79795490
17,56,79795490
23,69,79796694
23,69,79796694
23,69,79796694
23,69,79796694
69,23,79800684
69,23,79800684
100,44,79801676
100,111,79801676
100,104,79801676
100,102,79801676
100,91,79801676
100,44,79801676
100,111,79801676
100,104,79801676
100,102,79801676
100,91,79801676
100,44,79801676
100,111,79801676
100,104,79801676
100,102,79801676
100,91,79801676
73,23,79803628
73,69,79803628
73,23,79803628
73,69,79803628
107,122,79807850
122,107,79809971
122,107,79809971
69,46,79840785
69,107,79840785
69,23,79840785
69,51,79840785
69,23,79840785
69,51,79840785
69,46,79840785
69,107,79840785
69,23,79840785
69,51,79840785
69,23,79840785
69,51,79840785
69,46,79840785
69,107,79840785
69,23,79840785
69,51,79840785
69,23,79840785
69,51,79840785
69,46,79840785
69,107,79840785
69,23,79840785
69,51,79840785
69,23,79840785
69,51,79840785
69,46,79840785
69,107,79840785
69,23,79840785
69,51,79840785
69,23,79840785
69,51,79840785
108,124,79840797
108,124,79840797
78,47,79843797
78,101,79843797
78,94,79843797
78,96,79843797
78,104,79843797
78,44,79843797
78,104,79843797
78,44,79843797
78,47,79843797
78,101,79843797
78,94,79843797
78,96,79843797
78,104,79843797
78,44,79843797
78,104,79843797
78,44,79843797
78,47,79843797
78,101,79843797
78,94,79843797
78,96,79843797
78,104,79843797
78,44,79843797
78,104,79843797
78,44,79843797
24,113,79843978
24,88,79843978
24,108,79843978
23,69,79844162
23,69,79844162
40,17,79846227
69,51,79846691
69,23,79846691
69,51,79846691
69,23,79846691
69,51,79846691
69,23,79846691
69,51,79846691
69,23,79846691
69,51,79846691
69,23,79846691
69,51,79846691
69,23,79846691
128,33,79848140
33,128,79849359
44,100,79849533
100,44,79849546
68,29,79849898
33,17,79849999
33,38,79849999
33,38,79849999
33,17,79849999
33,38,79849999
33,38,79849999
68,3,79851372
141,4,79851595
141,20,79851595
141,30,79851595
141,4,79851595
141,20,79851595
141,30,79851595
68,66,79851600
68,66,79851600
3,68,79852717
3,68,79852717
69,73,79853006
69,51,79853006
69,23,79853006
69,73,79853006
69,51,79853006
69,23,79853006
69,73,79853006
69,51,79853006
69,23,79853006
69,73,79853006
69,51,79853006
69,23,79853006
3,141,79853055
32,29,79853335
23,69,79853601
23,69,79853601
150,51,79854352
73,69,79854377
73,69,79854377
86,133,79854790
3,68,79854849
3,68,79854849
141,3,79855043
77,90,79855063
77,90,79855063
3,141,79855128
83,126,79855134
83,126,79855134
13,48,79855388
13,75,79855388
13,27,79855388
13,67,79855388
13,57,79855388
13,48,79855388
13,75,79855388
13,27,79855388
13,67,79855388
13,57,79855388
13,48,79855388
13,75,79855388
13,27,79855388
13,67,79855388
13,57,79855388
13,48,79855388
13,75,79855388
13,27,79855388
13,67,79855388
13,57,79855388
13,48,79855388
13,75,79855388
13,27,79855388
13,67,79855388
13,57,79855388
13,48,79855388
13,75,79855388
13,27,79855388
13,67,79855388
13,57,79855388
13,48,79855388
13,75,79855388
13,27,79855388
13,67,79855388
13,57,79855388
3,68,79856294
3,68,79856294
68,3,79856339
68,3,79856463
30,19,79856574
30,19,79856574
3,68,79856742
3,68,79856742
120,104,79856855
9,67,79857551
9,67,79857551
68,3,79858313
3,68,79858463
3,68,79858463
141,30,79858476
141,20,79858476
141,20,79858476
141,30,79858476
141,20,79858476
141,20,79858476
30,19,79858704
30,18,79858704
30,141,79858704
30,4,79858704
30,20,79858704
30,19,79858704
30,18,79858704
30,141,79858704
30,4,79858704
30,20,79858704
30,19,79858704
30,18,79858704
30,141,79858704
30,4,79858704
30,20,79858704
30,19,79858704
30,18,79858704
30,141,79858704
30,4,79858704
30,20,79858704
68,3,79859280
19,30,79859778
19,18,79859778
19,141,79859778
19,4,79859778
19,20,79859778
19,30,79859778
19,18,79859778
19,141,79859778
19,4,79859778
19,20,79859778
19,30,79859778
19,18,79859778
19,141,79859778
19,4,79859778
19,20,79859778
19,30,79859778
19,18,79859778
19,141,79859778
19,4,79859778
19,20,79859778
3,68,79860434
3,68,79860434
33,75,79861378
33,75,79861378
30,19,79861594
30,19,79861594
3,68,79861945
3,68,79861945
17,10,79863390
17,26,79863390
17,41,79863390
17,21,79863390
17,40,79863390
17,61,79863390
17,25,79863390
17,71,79863390
17,38,79863390
17,56,79863390
17,10,79863390
17,26,79863390
17,41,79863390
17,21,79863390
17,40,79863390
17,61,79863390
17,25,79863390
17,71,79863390
17,38,79863390
17,56,79863390
17,10,79863390
17,26,79863390
17,41,79863390
17,21,79863390
17,40,79863390
17,61,79863390
17,25,79863390
17,71,79863390
17,38,79863390
17,56,79863390
17,10,79863390
17,26,79863390
17,41,79863390
17,21,79863390
17,40,79863390
17,61,79863390
17,25,79863390
17,71,79863390
17,38,79863390
17,56,79863390
17,10,79863390
17,26,79863390
17,41,79863390
17,21,79863390
17,40,79863390
17,61,79863390
17,25,79863390
17,71,79863390
17,38,79863390
17,56,79863390
17,10,79863390
17,26,79863390
17,41,79863390
17,21,79863390
17,40,79863390
17,61,79863390
17,25,79863390
17,71,79863390
17,38,79863390
17,56,79863390
17,10,79863390
17,26,79863390
17,41,79863390
17,21,79863390
17,40,79863390
17,61,79863390
17,25,79863390
17,71,79863390
17,38,79863390
17,56,79863390
17,10,79863390
17,26,79863390
17,41,79863390
17,21,79863390
17,40,79863390
17,61,79863390
17,25,79863390
17,71,79863390
17,38,79863390
17,56,79863390
17,10,79863390
17,26,79863390
17,41,79863390
17,21,79863390
17,40,79863390
17,61,79863390
17,25,79863390
17,71,79863390
17,38,79863390
17,56,79863390
17,10,79863390
17,26,79863390
17,41,79863390
17,21,79863390
17,40,79863390
17,61,79863390
17,25,79863390
17,71,79863390
17,38,79863390
17,56,79863390
17,10,79863390
17,26,79863390
17,41,79863390
17,21,79863390
17,40,79863390
17,61,79863390
17,25,79863390
17,71,79863390
17,38,79863390
17,56,79863390
19,30,79863695
19,18,79863695
19,141,79863695
19,4,79863695
19,20,79863695
19,30,79863695
19,18,79863695
19,141,79863695
19,4,79863695
19,20,79863695
19,30,79863695
19,18,79863695
19,141,79863695
19,4,79863695
19,20,79863695
19,30,79863695
19,18,79863695
19,141,79863695
19,4,79863695
19,20,79863695
19,141,79864068
19,141,79864068
19,30,79864329
19,30,79864329
36,54,79864457
36,54,79864457
36,54,79864457
36,54,79864457
101,94,79864863
101,94,79864863
68,3,79865024
89,120,79865056
3,68,79865261
3,68,79865261
120,104,79865284
32,18,79865318
101,47,79865391
101,47,79865391
23,69,79865442
23,69,79865442
68,3,79865583
61,56,79865972
61,56,79865972
23,69,79867497
23,107,79867497
23,69,79867497
23,107,79867497
23,69,79867497
23,107,79867497
23,69,79867497
23,107,79867497
17,1,79867780
68,137,79869689
88,113,79870262
29,68,79870319
17,128,79870501
13,50,79870720
13,48,79870720
13,9,79870720
13,67,79870720
13,6,79870720
13,57,79870720
13,50,79870720
13,48,79870720
13,9,79870720
13,67,79870720
13,6,79870720
13,57,79870720
13,50,79870720
13,48,79870720
13,9,79870720
13,67,79870720
13,6,79870720
13,57,79870720
13,50,79870720
13,48,79870720
13,9,79870720
13,67,79870720
13,6,79870720
13,57,79870720
13,50,79870720
13,48,79870720
13,9,79870720
13,67,79870720
13,6,79870720
13,57,79870720
13,50,79870720
13,48,79870720
13,9,79870720
13,67,79870720
13,6,79870720
13,57,79870720
67,9,79870873
67,9,79870873
23,69,79871076
23,69,79871076
12,25,79872177
69,23,79872531
69,23,79872531
68,29,79872600
30,141,79872778
30,20,79872778
30,4,79872778
30,19,79872778
30,141,79872778
30,20,79872778
30,4,79872778
30,19,79872778
30,141,79872778
30,20,79872778
30,4,79872778
30,19,79872778
19,30,79872806
75,65,79872984
75,65,79872984
75,65,79872984
32,18,79873581
32,18,79877880
36,109,79878096
12,38,79878363
12,11,79878363
12,38,79878363
12,11,79878363
12,38,79878363
12,11,79878363
68,66,79878486
68,66,79878486
29,68,79878628
41,33,79878785
41,17,79878785
41,38,79878785
41,33,79878785
41,17,79878785
41,38,79878785
68,29,79878867
68,29,79878867
68,66,79879359
68,66,79879359
30,141,79879505
30,19,79879505
30,20,79879505
30,4,79879505
30,141,79879505
30,19,79879505
30,20,79879505
30,4,79879505
30,141,79879505
30,19,79879505
30,20,79879505
30,4,79879505
32,18,79880313
32,28,79880313
6,50,79882097
6,13,79882097
6,48,79882097
6,9,79882097
6,67,79882097
6,50,79882097
6,13,79882097
6,48,79882097
6,9,79882097
6,67,79882097
6,50,79882097
6,13,79882097
6,48,79882097
6,9,79882097
6,67,79882097
6,50,79882097
6,13,79882097
6,48,79882097
6,9,79882097
6,67,79882097
6,50,79882097
6,13,79882097
6,48,79882097
6,9,79882097
6,67,79882097
6,50,79882097
6,13,79882097
6,48,79882097
6,9,79882097
6,67,79882097
48,6,79882154
17,128,79882777
17,10,79882777
17,26,79882777
17,41,79882777
17,21,79882777
17,40,79882777
17,61,79882777
17,25,79882777
17,71,79882777
17,38,79882777
17,56,79882777
17,10,79882777
17,26,79882777
17,41,79882777
17,21,79882777
17,40,79882777
17,61,79882777
17,25,79882777
17,71,79882777
17,38,79882777
17,56,79882777
17,128,79882777
17,10,79882777
17,26,79882777
17,41,79882777
17,21,79882777
17,40,79882777
17,61,79882777
17,25,79882777
17,71,79882777
17,38,79882777
17,56,79882777
17,10,79882777
17,26,79882777
17,41,79882777
17,21,79882777
17,40,79882777
17,61,79882777
